Time(s),X-Position (X[2]),Y-Position (X[1]),Input U
1.10660000e+002,-1.32048322e+000,1.13906887e+000,5.46601454e-001
1.10670000e+002,-1.30907246e+000,1.14764612e+000,5.46562661e-001
1.10680000e+002,-1.29757590e+000,1.15626363e+000,5.46523869e-001
1.10690000e+002,-1.28599313e+000,1.16492292e+000,5.46485079e-001
1.10700000e+002,-1.27432372e+000,1.17362550e+000,5.46446290e-001
1.10710000e+002,-1.26256724e+000,1.18237285e+000,5.46407503e-001
1.10720000e+002,-1.25072323e+000,1.19116640e+000,5.46368718e-001
1.10730000e+002,-1.23879122e+000,1.20000758e+000,5.46329935e-001
1.10740000e+002,-1.22677074e+000,1.20889777e+000,5.46291153e-001
1.10750000e+002,-1.21466128e+000,1.21783835e+000,5.46252372e-001
1.10760000e+002,-1.20246233e+000,1.22683063e+000,5.46213594e-001
1.10770000e+002,-1.19017338e+000,1.23587593e+000,5.46174816e-001
1.10780000e+002,-1.17779389e+000,1.24497551e+000,5.46136041e-001
1.10790000e+002,-1.16532330e+000,1.25413061e+000,5.46097267e-001
1.10800000e+002,-1.15276107e+000,1.26334243e+000,5.46058495e-001
1.10810000e+002,-1.14010661e+000,1.27261214e+000,5.46019724e-001
1.10820000e+002,-1.12735935e+000,1.28194088e+000,5.45980956e-001
1.10830000e+002,-1.11451869e+000,1.29132975e+000,5.45942188e-001
1.10840000e+002,-1.10158402e+000,1.30077980e+000,5.45903423e-001
1.10850000e+002,-1.08855472e+000,1.31029205e+000,5.45864659e-001
1.10860000e+002,-1.07543019e+000,1.31986748e+000,5.45825896e-001
1.10870000e+002,-1.06220976e+000,1.32950703e+000,5.45787135e-001
1.10880000e+002,-1.04889282e+000,1.33921159e+000,5.45748376e-001
1.10890000e+002,-1.03547869e+000,1.34898200e+000,5.45709619e-001
1.10900000e+002,-1.02196672e+000,1.35881906e+000,5.45670863e-001
1.10910000e+002,-1.00835624e+000,1.36872351e+000,5.45632109e-001
1.10920000e+002,-9.94646572e-001,1.37869605e+000,5.45593356e-001
1.10930000e+002,-9.80837036e-001,1.38873732e+000,5.45554605e-001
1.10940000e+002,-9.66926943e-001,1.39884789e+000,5.45515856e-001
1.10950000e+002,-9.52915598e-001,1.40902828e+000,5.45477108e-001
1.10960000e+002,-9.38802301e-001,1.41927896e+000,5.45438362e-001
1.10970000e+002,-9.24586350e-001,1.42960032e+000,5.45399617e-001
1.10980000e+002,-9.10267036e-001,1.43999266e+000,5.45360874e-001
1.10990000e+002,-8.95843651e-001,1.45045626e+000,5.45322133e-001
1.11000000e+002,-8.81315483e-001,1.46099129e+000,5.45283394e-001
1.11010000e+002,-8.66681817e-001,1.47159783e+000,5.45244656e-001
1.11020000e+002,-8.51941940e-001,1.48227591e+000,5.45205919e-001
1.11030000e+002,-8.37095138e-001,1.49302547e+000,5.45167184e-001
1.11040000e+002,-8.22140700e-001,1.50384633e+000,5.45128451e-001
1.11050000e+002,-8.07077913e-001,1.51473825e+000,5.45089720e-001
1.11060000e+002,-7.91906071e-001,1.52570087e+000,5.45050990e-001
1.11070000e+002,-7.76624471e-001,1.53673375e+000,5.45012262e-001
1.11080000e+002,-7.61232413e-001,1.54783632e+000,5.44973535e-001
1.11090000e+002,-7.45729206e-001,1.55900792e+000,5.44934810e-001
1.11100000e+002,-7.30114165e-001,1.57024775e+000,5.44896087e-001
1.11110000e+002,-7.14386613e-001,1.58155491e+000,5.44857365e-001
1.11120000e+002,-6.98545883e-001,1.59292837e+000,5.44818645e-001
1.11130000e+002,-6.82591319e-001,1.60436696e+000,5.44779927e-001
1.11140000e+002,-6.66522278e-001,1.61586938e+000,5.44741210e-001
1.11150000e+002,-6.50338129e-001,1.62743418e+000,5.44702495e-001
1.11160000e+002,-6.34038258e-001,1.63905978e+000,5.44663781e-001
1.11170000e+002,-6.17622067e-001,1.65074442e+000,5.44625069e-001
1.11180000e+002,-6.01088976e-001,1.66248619e+000,5.44586359e-001
1.11190000e+002,-5.84438426e-001,1.67428302e+000,5.44547650e-001
1.11200000e+002,-5.67669876e-001,1.68613267e+000,5.44508943e-001
1.11210000e+002,-5.50782814e-001,1.69803270e+000,5.44470238e-001
1.11220000e+002,-5.33776747e-001,1.70998051e+000,5.44431534e-001
1.11230000e+002,-5.16651215e-001,1.72197327e+000,5.44392832e-001
1.11240000e+002,-4.99405782e-001,1.73400800e+000,5.44354131e-001
1.11250000e+002,-4.82040046e-001,1.74608147e+000,5.44315432e-001
1.11260000e+002,-4.64553638e-001,1.75819026e+000,5.44276735e-001
1.11270000e+002,-4.46946222e-001,1.77033071e+000,5.44238039e-001
1.11280000e+002,-4.29217502e-001,1.78249895e+000,5.44199345e-001
1.11290000e+002,-4.11367222e-001,1.79469087e+000,5.44160652e-001
1.11300000e+002,-3.93395165e-001,1.80690210e+000,5.44121962e-001
1.11310000e+002,-3.75301164e-001,1.81912804e+000,5.44083272e-001
1.11320000e+002,-3.57085093e-001,1.83136383e+000,5.44044585e-001
1.11330000e+002,-3.38746882e-001,1.84360433e+000,5.44005899e-001
1.11340000e+002,-3.20286509e-001,1.85584414e+000,5.43967214e-001
1.11350000e+002,-3.01704010e-001,1.86807758e+000,5.43928532e-001
1.11360000e+002,-2.82999478e-001,1.88029869e+000,5.43889851e-001
1.11370000e+002,-2.64173067e-001,1.89250120e+000,5.43851171e-001
1.11380000e+002,-2.45224995e-001,1.90467854e+000,5.43812493e-001
1.11390000e+002,-2.26155548e-001,1.91682387e+000,5.43773817e-001
1.11400000e+002,-2.06965080e-001,1.92892998e+000,5.43735142e-001
1.11410000e+002,-1.87654020e-001,1.94098940e+000,5.43696470e-001
1.11420000e+002,-1.68222873e-001,1.95299429e+000,5.43657798e-001
1.11430000e+002,-1.48672223e-001,1.96493651e+000,5.43619128e-001
1.11440000e+002,-1.29002739e-001,1.97680757e+000,5.43580460e-001
1.11450000e+002,-1.09215174e-001,1.98859866e+000,5.43541794e-001
1.11460000e+002,-8.93103721e-002,2.00030061e+000,5.43503129e-001
1.11470000e+002,-6.92892695e-002,2.01190393e+000,5.43464466e-001
1.11480000e+002,-4.91528999e-002,2.02339875e+000,5.43425804e-001
1.11490000e+002,-2.89023969e-002,2.03477488e+000,5.43387144e-001
1.11500000e+002,-8.53899721e-003,2.04602177e+000,5.43348486e-001
1.11510000e+002,1.19359550e-002,2.05712853e+000,5.43309829e-001
1.11520000e+002,3.25210053e-002,2.06808391e+000,5.43271174e-001
1.11530000e+002,5.32145852e-002,2.07887632e+000,5.43232520e-001
1.11540000e+002,7.40150090e-002,2.08949382e+000,5.43193868e-001
1.11550000e+002,9.49204700e-002,2.09992415e+000,5.43155218e-001
1.11560000e+002,1.15929037e-001,2.11015470e+000,5.43116569e-001
1.11570000e+002,1.37038653e-001,2.12017254e+000,5.43077922e-001
1.11580000e+002,1.58247128e-001,2.12996441e+000,5.43039277e-001
1.11590000e+002,1.79552140e-001,2.13951675e+000,5.43000633e-001
1.11600000e+002,2.00951229e-001,2.14881570e+000,5.42961991e-001
1.11610000e+002,2.22441796e-001,2.15784711e+000,5.42923350e-001
1.11620000e+002,2.44021098e-001,2.16659656e+000,5.42884712e-001
1.11630000e+002,2.65686249e-001,2.17504935e+000,5.42846074e-001
1.11640000e+002,2.87434214e-001,2.18319057e+000,5.42807439e-001
1.11650000e+002,3.09261807e-001,2.19100507e+000,5.42768804e-001
1.11660000e+002,3.31165692e-001,2.19847748e+000,5.42730172e-001
1.11670000e+002,3.53142376e-001,2.20559229e+000,5.42691541e-001
1.11680000e+002,3.75188212e-001,2.21233380e+000,5.42652912e-001
1.11690000e+002,3.97299397e-001,2.21868617e+000,5.42614284e-001
1.11700000e+002,4.19471966e-001,2.22463350e+000,5.42575658e-001
1.11710000e+002,4.41701798e-001,2.23015976e+000,5.42537034e-001
1.11720000e+002,4.63984610e-001,2.23524892e+000,5.42498411e-001
1.11730000e+002,4.86315959e-001,2.23988492e+000,5.42459790e-001
1.11740000e+002,5.08691242e-001,2.24405171e+000,5.42421171e-001
1.11750000e+002,5.31105698e-001,2.24773332e+000,5.42382553e-001
1.11760000e+002,5.53554404e-001,2.25091387e+000,5.42343937e-001
1.11770000e+002,5.76032281e-001,2.25357761e+000,5.42305322e-001
1.11780000e+002,5.98534094e-001,2.25570898e+000,5.42266709e-001
1.11790000e+002,6.21054451e-001,2.25729262e+000,5.42228098e-001
1.11800000e+002,6.43587812e-001,2.25831346e+000,5.42189488e-001
1.11810000e+002,6.66128485e-001,2.25875672e+000,5.42150880e-001
1.11820000e+002,6.88670633e-001,2.25860796e+000,5.42112273e-001
1.11830000e+002,7.11208279e-001,2.25785316e+000,5.42073668e-001
1.11840000e+002,7.33735304e-001,2.25647875e+000,5.42035065e-001
1.11850000e+002,7.56245461e-001,2.25447164e+000,5.41996463e-001
1.11860000e+002,7.78732370e-001,2.25181928e+000,5.41957863e-001
1.11870000e+002,8.01189532e-001,2.24850971e+000,5.41919265e-001
1.11880000e+002,8.23610332e-001,2.24453162e+000,5.41880668e-001
1.11890000e+002,8.45988043e-001,2.23987437e+000,5.41842072e-001
1.11900000e+002,8.68315837e-001,2.23452805e+000,5.41803479e-001
1.11910000e+002,8.90586792e-001,2.22848354e+000,5.41764887e-001
1.11920000e+002,9.12793896e-001,2.22173250e+000,5.41726296e-001
1.11930000e+002,9.34930061e-001,2.21426751e+000,5.41687708e-001
1.11940000e+002,9.56988127e-001,2.20608200e+000,5.41649121e-001
1.11950000e+002,9.78960877e-001,2.19717038e+000,5.41610535e-001
1.11960000e+002,1.00084104e+000,2.18752801e+000,5.41571951e-001
1.11970000e+002,1.02262130e+000,2.17715129e+000,5.41533369e-001
1.11980000e+002,1.04429432e+000,2.16603764e+000,5.41494788e-001
1.11990000e+002,1.06585273e+000,2.15418556e+000,5.41456209e-001
1.12000000e+002,1.08728916e+000,2.14159465e+000,5.41417632e-001
1.12010000e+002,1.10859625e+000,2.12826565e+000,5.41379056e-001
1.12020000e+002,1.12976663e+000,2.11420040e+000,5.41340482e-001
1.12030000e+002,1.15079297e+000,2.09940192e+000,5.41301909e-001
1.12040000e+002,1.17166797e+000,2.08387437e+000,5.41263338e-001
1.12050000e+002,1.19238438e+000,2.06762312e+000,5.41224769e-001
1.12060000e+002,1.21293502e+000,2.05065465e+000,5.41186201e-001
1.12070000e+002,1.23331275e+000,2.03297667e+000,5.41147635e-001
1.12080000e+002,1.25351054e+000,2.01459800e+000,5.41109070e-001
1.12090000e+002,1.27352146e+000,1.99552864e+000,5.41070507e-001
1.12100000e+002,1.29333865e+000,1.97577972e+000,5.41031946e-001
1.12110000e+002,1.31295541e+000,1.95536347e+000,5.40993386e-001
1.12120000e+002,1.33236512e+000,1.93429322e+000,5.40954828e-001
1.12130000e+002,1.35156135e+000,1.91258337e+000,5.40916272e-001
1.12140000e+002,1.37053778e+000,1.89024934e+000,5.40877717e-001
1.12150000e+002,1.38928826e+000,1.86730752e+000,5.40839164e-001
1.12160000e+002,1.40780681e+000,1.84377528e+000,5.40800612e-001
1.12170000e+002,1.42608764e+000,1.81967089e+000,5.40762062e-001
1.12180000e+002,1.44412512e+000,1.79501346e+000,5.40723514e-001
1.12190000e+002,1.46191384e+000,1.76982293e+000,5.40684967e-001
1.12200000e+002,1.47944858e+000,1.74411997e+000,5.40646422e-001
1.12210000e+002,1.49672433e+000,1.71792598e+000,5.40607878e-001
1.12220000e+002,1.51373630e+000,1.69126296e+000,5.40569336e-001
1.12230000e+002,1.53047992e+000,1.66415350e+000,5.40530796e-001
1.12240000e+002,1.54695085e+000,1.63662074e+000,5.40492257e-001
1.12250000e+002,1.56314499e+000,1.60868821e+000,5.40453720e-001
1.12260000e+002,1.57905846e+000,1.58037988e+000,5.40415185e-001
1.12270000e+002,1.59468764e+000,1.55172001e+000,5.40376651e-001
1.12280000e+002,1.61002913e+000,1.52273313e+000,5.40338119e-001
1.12290000e+002,1.62507981e+000,1.49344396e+000,5.40299588e-001
1.12300000e+002,1.63983677e+000,1.46387734e+000,5.40261059e-001
1.12310000e+002,1.65429737e+000,1.43405818e+000,5.40222531e-001
1.12320000e+002,1.66845922e+000,1.40401137e+000,5.40184006e-001
1.12330000e+002,1.68232016e+000,1.37376176e+000,5.40145481e-001
1.12340000e+002,1.69587830e+000,1.34333406e+000,5.40106959e-001
1.12350000e+002,1.70913199e+000,1.31275281e+000,5.40068438e-001
1.12360000e+002,1.72207981e+000,1.28204228e+000,5.40029919e-001
1.12370000e+002,1.73472059e+000,1.25122647e+000,5.39991401e-001
1.12380000e+002,1.74705340e+000,1.22032904e+000,5.39952885e-001
1.12390000e+002,1.75907755e+000,1.18937323e+000,5.39914370e-001
1.12400000e+002,1.77079256e+000,1.15838185e+000,5.39875857e-001
1.12410000e+002,1.78219819e+000,1.12737724e+000,5.39837346e-001
1.12420000e+002,1.79329442e+000,1.09638119e+000,5.39798836e-001
1.12430000e+002,1.80408144e+000,1.06541494e+000,5.39760328e-001
1.12440000e+002,1.81455965e+000,1.03449912e+000,5.39721822e-001
1.12450000e+002,1.82472966e+000,1.00365376e+000,5.39683317e-001
1.12460000e+002,1.83459226e+000,9.72898193e-001,5.39644814e-001
1.12470000e+002,1.84414845e+000,9.42251109e-001,5.39606312e-001
1.12480000e+002,1.85339940e+000,9.11730481e-001,5.39567812e-001
1.12490000e+002,1.86234646e+000,8.81353563e-001,5.39529313e-001
1.12500000e+002,1.87099115e+000,8.51136878e-001,5.39490817e-001
1.12510000e+002,1.87933514e+000,8.21096200e-001,5.39452321e-001
1.12520000e+002,1.88738027e+000,7.91246552e-001,5.39413828e-001
1.12530000e+002,1.89512851e+000,7.61602193e-001,5.39375336e-001
1.12540000e+002,1.90258198e+000,7.32176620e-001,5.39336845e-001
1.12550000e+002,1.90974294e+000,7.02982563e-001,5.39298357e-001
1.12560000e+002,1.91661374e+000,6.74031990e-001,5.39259870e-001
1.12570000e+002,1.92319688e+000,6.45336111e-001,5.39221384e-001
1.12580000e+002,1.92949496e+000,6.16905380e-001,5.39182900e-001
1.12590000e+002,1.93551066e+000,5.88749510e-001,5.39144418e-001
1.12600000e+002,1.94124678e+000,5.60877476e-001,5.39105937e-001
1.12610000e+002,1.94670619e+000,5.33297533e-001,5.39067458e-001
1.12620000e+002,1.95189185e+000,5.06017227e-001,5.39028980e-001
1.12630000e+002,1.95680677e+000,4.79043408e-001,5.38990505e-001
1.12640000e+002,1.96145406e+000,4.52382252e-001,5.38952030e-001
1.12650000e+002,1.96583685e+000,4.26039271e-001,5.38913558e-001
1.12660000e+002,1.96995835e+000,4.00019339e-001,5.38875087e-001
1.12670000e+002,1.97382181e+000,3.74326703e-001,5.38836617e-001
1.12680000e+002,1.97743050e+000,3.48965014e-001,5.38798149e-001
1.12690000e+002,1.98078775e+000,3.23937336e-001,5.38759683e-001
1.12700000e+002,1.98389691e+000,2.99246175e-001,5.38721218e-001
1.12710000e+002,1.98676134e+000,2.74893500e-001,5.38682755e-001
1.12720000e+002,1.98938443e+000,2.50880761e-001,5.38644294e-001
1.12730000e+002,1.99176957e+000,2.27208915e-001,5.38605834e-001
1.12740000e+002,1.99392018e+000,2.03878446e-001,5.38567376e-001
1.12750000e+002,1.99583966e+000,1.80889387e-001,5.38528919e-001
1.12760000e+002,1.99753141e+000,1.58241345e-001,5.38490464e-001
1.12770000e+002,1.99899884e+000,1.35933519e-001,5.38452011e-001
1.12780000e+002,2.00024533e+000,1.13964725e-001,5.38413559e-001
1.12790000e+002,2.00127426e+000,9.23334140e-002,5.38375109e-001
1.12800000e+002,2.00208898e+000,7.10376967e-002,5.38336660e-001
1.12810000e+002,2.00269285e+000,5.00753614e-002,5.38298213e-001
1.12820000e+002,2.00308917e+000,2.94438957e-002,5.38259768e-001
1.12830000e+002,2.00328123e+000,9.14050535e-003,5.38221324e-001
1.12840000e+002,2.00327229e+000,-1.08378662e-002,5.38182882e-001
1.12850000e+002,2.00306558e+000,-3.04945191e-002,5.38144442e-001
1.12860000e+002,2.00266429e+000,-4.98329793e-002,5.38106003e-001
1.12870000e+002,2.00207157e+000,-6.88569810e-002,5.38067565e-001
1.12880000e+002,2.00129055e+000,-8.75704494e-002,5.38029130e-001
1.12890000e+002,2.00032431e+000,-1.05977485e-001,5.37990695e-001
1.12900000e+002,1.99917588e+000,-1.24082349e-001,5.37952263e-001
1.12910000e+002,1.99784826e+000,-1.41889444e-001,5.37913832e-001
1.12920000e+002,1.99634439e+000,-1.59403306e-001,5.37875403e-001
1.12930000e+002,1.99466718e+000,-1.76628587e-001,5.37836975e-001
1.12940000e+002,1.99281948e+000,-1.93570040e-001,5.37798549e-001
1.12950000e+002,1.99080411e+000,-2.10232512e-001,5.37760124e-001
1.12960000e+002,1.98862382e+000,-2.26620927e-001,5.37721702e-001
1.12970000e+002,1.98628132e+000,-2.42740279e-001,5.37683280e-001
1.12980000e+002,1.98377928e+000,-2.58595617e-001,5.37644861e-001
1.12990000e+002,1.98112030e+000,-2.74192038e-001,5.37606443e-001
1.13000000e+002,1.97830694e+000,-2.89534678e-001,5.37568026e-001
1.13010000e+002,1.97534170e+000,-3.04628701e-001,5.37529611e-001
1.13020000e+002,1.97222706e+000,-3.19479291e-001,5.37491198e-001
1.13030000e+002,1.96896539e+000,-3.34091645e-001,5.37452786e-001
1.13040000e+002,1.96555907e+000,-3.48470966e-001,5.37414376e-001
1.13050000e+002,1.96201038e+000,-3.62622454e-001,5.37375968e-001
1.13060000e+002,1.95832158e+000,-3.76551303e-001,5.37337561e-001
1.13070000e+002,1.95449486e+000,-3.90262690e-001,5.37299156e-001
1.13080000e+002,1.95053237e+000,-4.03761777e-001,5.37260752e-001
1.13090000e+002,1.94643620e+000,-4.17053697e-001,5.37222350e-001
1.13100000e+002,1.94220838e+000,-4.30143556e-001,5.37183950e-001
1.13110000e+002,1.93785092e+000,-4.43036427e-001,5.37145551e-001
1.13120000e+002,1.93336576e+000,-4.55737345e-001,5.37107154e-001
1.13130000e+002,1.92875477e+000,-4.68251303e-001,5.37068758e-001
1.13140000e+002,1.92401982e+000,-4.80583251e-001,5.37030364e-001
1.13150000e+002,1.91916268e+000,-4.92738092e-001,5.36991972e-001
1.13160000e+002,1.91418509e+000,-5.04720678e-001,5.36953581e-001
1.13170000e+002,1.90908877e+000,-5.16535808e-001,5.36915192e-001
1.13180000e+002,1.90387534e+000,-5.28188230e-001,5.36876804e-001
1.13190000e+002,1.89854642e+000,-5.39682632e-001,5.36838418e-001
1.13200000e+002,1.89310356e+000,-5.51023646e-001,5.36800033e-001
1.13210000e+002,1.88754826e+000,-5.62215844e-001,5.36761651e-001
1.13220000e+002,1.88188198e+000,-5.73263739e-001,5.36723269e-001
1.13230000e+002,1.87610616e+000,-5.84171781e-001,5.36684890e-001
1.13240000e+002,1.87022215e+000,-5.94944358e-001,5.36646512e-001
1.13250000e+002,1.86423129e+000,-6.05585795e-001,5.36608135e-001
1.13260000e+002,1.85813486e+000,-6.16100355e-001,5.36569761e-001
1.13270000e+002,1.85193412e+000,-6.26492235e-001,5.36531387e-001
1.13280000e+002,1.84563026e+000,-6.36765570e-001,5.36493016e-001
1.13290000e+002,1.83922446e+000,-6.46924431e-001,5.36454646e-001
1.13300000e+002,1.83271782e+000,-6.56972822e-001,5.36416277e-001
1.13310000e+002,1.82611143e+000,-6.66914687e-001,5.36377911e-001
1.13320000e+002,1.81940634e+000,-6.76753905e-001,5.36339545e-001
1.13330000e+002,1.81260355e+000,-6.86494291e-001,5.36301182e-001
1.13340000e+002,1.80570404e+000,-6.96139599e-001,5.36262820e-001
1.13350000e+002,1.79870872e+000,-7.05693518e-001,5.36224459e-001
1.13360000e+002,1.79161849e+000,-7.15159679e-001,5.36186101e-001
1.13370000e+002,1.78443422e+000,-7.24541649e-001,5.36147743e-001
1.13380000e+002,1.77715672e+000,-7.33842936e-001,5.36109388e-001
1.13390000e+002,1.76978679e+000,-7.43066989e-001,5.36071034e-001
1.13400000e+002,1.76232516e+000,-7.52217195e-001,5.36032681e-001
1.13410000e+002,1.75477258e+000,-7.61296887e-001,5.35994331e-001
1.13420000e+002,1.74712972e+000,-7.70309339e-001,5.35955981e-001
1.13430000e+002,1.73939724e+000,-7.79257769e-001,5.35917634e-001
1.13440000e+002,1.73157576e+000,-7.88145341e-001,5.35879288e-001
1.13450000e+002,1.72366587e+000,-7.96975162e-001,5.35840943e-001
1.13460000e+002,1.71566814e+000,-8.05750287e-001,5.35802601e-001
1.13470000e+002,1.70758309e+000,-8.14473721e-001,5.35764259e-001
1.13480000e+002,1.69941123e+000,-8.23148413e-001,5.35725920e-001
1.13490000e+002,1.69115303e+000,-8.31777266e-001,5.35687582e-001
1.13500000e+002,1.68280892e+000,-8.40363131e-001,5.35649245e-001
1.13510000e+002,1.67437934e+000,-8.48908811e-001,5.35610911e-001
1.13520000e+002,1.66586466e+000,-8.57417062e-001,5.35572577e-001
1.13530000e+002,1.65726524e+000,-8.65890595e-001,5.35534246e-001
1.13540000e+002,1.64858142e+000,-8.74332073e-001,5.35495916e-001
1.13550000e+002,1.63981350e+000,-8.82744115e-001,5.35457587e-001
1.13560000e+002,1.63096176e+000,-8.91129299e-001,5.35419261e-001
1.13570000e+002,1.62202647e+000,-8.99490159e-001,5.35380935e-001
1.13580000e+002,1.61300785e+000,-9.07829185e-001,5.35342612e-001
1.13590000e+002,1.60390610e+000,-9.16148831e-001,5.35304290e-001
1.13600000e+002,1.59472140e+000,-9.24451508e-001,5.35265969e-001
1.13610000e+002,1.58545393e+000,-9.32739590e-001,5.35227650e-001
1.13620000e+002,1.57610380e+000,-9.41015410e-001,5.35189333e-001
1.13630000e+002,1.56667113e+000,-9.49281269e-001,5.35151017e-001
1.13640000e+002,1.55715600e+000,-9.57539426e-001,5.35112703e-001
1.13650000e+002,1.54755849e+000,-9.65792109e-001,5.35074391e-001
1.13660000e+002,1.53787864e+000,-9.74041509e-001,5.35036080e-001
1.13670000e+002,1.52811646e+000,-9.82289782e-001,5.34997771e-001
1.13680000e+002,1.51827196e+000,-9.90539054e-001,5.34959463e-001
1.13690000e+002,1.50834512e+000,-9.98791415e-001,5.34921157e-001
1.13700000e+002,1.49833590e+000,-1.00704892e+000,5.34882853e-001
1.13710000e+002,1.48824424e+000,-1.01531361e+000,5.34844550e-001
1.13720000e+002,1.47807005e+000,-1.02358747e+000,5.34806249e-001
1.13730000e+002,1.46781323e+000,-1.03187247e+000,5.34767949e-001
1.13740000e+002,1.45747366e+000,-1.04017055e+000,5.34729651e-001
1.13750000e+002,1.44705121e+000,-1.04848361e+000,5.34691354e-001
1.13760000e+002,1.43654571e+000,-1.05681354e+000,5.34653059e-001
1.13770000e+002,1.42595698e+000,-1.06516218e+000,5.34614766e-001
1.13780000e+002,1.41528483e+000,-1.07353135e+000,5.34576474e-001
1.13790000e+002,1.40452905e+000,-1.08192285e+000,5.34538184e-001
1.13800000e+002,1.39368940e+000,-1.09033845e+000,5.34499896e-001
1.13810000e+002,1.38276564e+000,-1.09877988e+000,5.34461609e-001
1.13820000e+002,1.37175750e+000,-1.10724886e+000,5.34423323e-001
1.13830000e+002,1.36066469e+000,-1.11574707e+000,5.34385040e-001
1.13840000e+002,1.34948691e+000,-1.12427616e+000,5.34346758e-001
1.13850000e+002,1.33822386e+000,-1.13283776e+000,5.34308477e-001
1.13860000e+002,1.32687518e+000,-1.14143349e+000,5.34270198e-001
1.13870000e+002,1.31544055e+000,-1.15006490e+000,5.34231921e-001
1.13880000e+002,1.30391959e+000,-1.15873356e+000,5.34193645e-001
1.13890000e+002,1.29231193e+000,-1.16744098e+000,5.34155371e-001
1.13900000e+002,1.28061716e+000,-1.17618865e+000,5.34117098e-001
1.13910000e+002,1.26883489e+000,-1.18497803e+000,5.34078827e-001
1.13920000e+002,1.25696468e+000,-1.19381057e+000,5.34040558e-001
1.13930000e+002,1.24500610e+000,-1.20268766e+000,5.34002290e-001
1.13940000e+002,1.23295870e+000,-1.21161069e+000,5.33964024e-001
1.13950000e+002,1.22082202e+000,-1.22058099e+000,5.33925759e-001
1.13960000e+002,1.20859557e+000,-1.22959989e+000,5.33887496e-001
1.13970000e+002,1.19627886e+000,-1.23866866e+000,5.33849235e-001
1.13980000e+002,1.18387139e+000,-1.24778855e+000,5.33810975e-001
1.13990000e+002,1.17137264e+000,-1.25696079e+000,5.33772717e-001
1.14000000e+002,1.15878209e+000,-1.26618656e+000,5.33734460e-001
1.14010000e+002,1.14609919e+000,-1.27546699e+000,5.33696205e-001
1.14020000e+002,1.13332340e+000,-1.28480321e+000,5.33657952e-001
1.14030000e+002,1.12045414e+000,-1.29419628e+000,5.33619700e-001
1.14040000e+002,1.10749086e+000,-1.30364724e+000,5.33581449e-001
1.14050000e+002,1.09443296e+000,-1.31315708e+000,5.33543201e-001
1.14060000e+002,1.08127985e+000,-1.32272675e+000,5.33504954e-001
1.14070000e+002,1.06803094e+000,-1.33235716e+000,5.33466708e-001
1.14080000e+002,1.05468561e+000,-1.34204916e+000,5.33428464e-001
1.14090000e+002,1.04124324e+000,-1.35180358e+000,5.33390222e-001
1.14100000e+002,1.02770320e+000,-1.36162118e+000,5.33351981e-001
1.14110000e+002,1.01406487e+000,-1.37150266e+000,5.33313742e-001
1.14120000e+002,1.00032759e+000,-1.38144870e+000,5.33275504e-001
1.14130000e+002,9.86490736e-001,-1.39145989e+000,5.33237269e-001
1.14140000e+002,9.72553637e-001,-1.40153678e+000,5.33199034e-001
1.14150000e+002,9.58515640e-001,-1.41167987e+000,5.33160801e-001
1.14160000e+002,9.44376082e-001,-1.42188956e+000,5.33122570e-001
1.14170000e+002,9.30134297e-001,-1.43216622e+000,5.33084341e-001
1.14180000e+002,9.15789615e-001,-1.44251014e+000,5.33046113e-001
1.14190000e+002,9.01341363e-001,-1.45292153e+000,5.33007886e-001
1.14200000e+002,8.86788868e-001,-1.46340054e+000,5.32969661e-001
1.14210000e+002,8.72131454e-001,-1.47394722e+000,5.32931438e-001
1.14220000e+002,8.57368446e-001,-1.48456157e+000,5.32893217e-001
1.14230000e+002,8.42499168e-001,-1.49524347e+000,5.32854996e-001
1.14240000e+002,8.27522948e-001,-1.50599274e+000,5.32816778e-001
1.14250000e+002,8.12439115e-001,-1.51680910e+000,5.32778561e-001
1.14260000e+002,7.97247001e-001,-1.52769215e+000,5.32740346e-001
1.14270000e+002,7.81945942e-001,-1.53864142e+000,5.32702132e-001
1.14280000e+002,7.66535281e-001,-1.54965632e+000,5.32663920e-001
1.14290000e+002,7.51014366e-001,-1.56073615e+000,5.32625710e-001
1.14300000e+002,7.35382553e-001,-1.57188011e+000,5.32587501e-001
1.14310000e+002,7.19639206e-001,-1.58308725e+000,5.32549293e-001
1.14320000e+002,7.03783701e-001,-1.59435654e+000,5.32511088e-001
1.14330000e+002,6.87815422e-001,-1.60568678e+000,5.32472883e-001
1.14340000e+002,6.71733768e-001,-1.61707665e+000,5.32434681e-001
1.14350000e+002,6.55538151e-001,-1.62852470e+000,5.32396480e-001
1.14360000e+002,6.39227998e-001,-1.64002933e+000,5.32358280e-001
1.14370000e+002,6.22802754e-001,-1.65158878e+000,5.32320083e-001
1.14380000e+002,6.06261880e-001,-1.66320115e+000,5.32281886e-001
1.14390000e+002,5.89604858e-001,-1.67486435e+000,5.32243692e-001
1.14400000e+002,5.72831193e-001,-1.68657616e+000,5.32205499e-001
1.14410000e+002,5.55940411e-001,-1.69833415e+000,5.32167307e-001
1.14420000e+002,5.38932064e-001,-1.71013573e+000,5.32129117e-001
1.14430000e+002,5.21805730e-001,-1.72197810e+000,5.32090929e-001
1.14440000e+002,5.04561019e-001,-1.73385830e+000,5.32052742e-001
1.14450000e+002,4.87197567e-001,-1.74577315e+000,5.32014557e-001
1.14460000e+002,4.69715045e-001,-1.75771925e+000,5.31976374e-001
